id,recipe_id,ingredient_id
22041,2416,1036
22042,2416,2169
22043,2416,3679
22044,2416,4370
22045,2417,1399
22046,2417,1988
22047,2417,784
22048,2417,1630
22049,2417,908
22050,2417,261
22051,2417,1214
22052,2417,3571
22053,2417,3870
22054,2417,1757
22055,2417,2535
22056,2417,1455
22057,2417,4569
22058,2417,3912
22059,2417,2977
22060,2417,3639
22061,2417,1093
22062,2418,2469
22063,2418,2496
22064,2418,2729
22065,2418,1923
22066,2418,3396
22067,2418,649
22068,2418,3471
22069,2418,313
22070,2418,1698
22071,2418,4183
22072,2418,2791
22073,2419,1850
22074,2419,1036
22075,2419,5380
22076,2419,198
22077,2419,3929
22078,2419,4156
22079,2419,2384
22080,2419,2561
22081,2419,1639
22082,2419,2597
22083,2420,1010
22084,2420,2351
22085,2420,2477
22086,2420,1955
22087,2420,198
22088,2420,5380
22089,2420,2348
22090,2420,4877
22091,2420,4658
22092,2420,4374
22093,2420,3929
22094,2420,4183
22095,2420,3085
22096,2420,340
22097,2421,4167
22098,2421,3471
22099,2421,2729
22100,2421,1455
22101,2421,2448
22102,2421,2380
22103,2421,1390
22104,2422,1036
22105,2422,5380
22106,2422,198
22107,2422,1095
22108,2422,937
22109,2422,3007
22110,2422,2597
22111,2422,3636
22112,2422,4203
22113,2422,3786
22114,2422,2246
22115,2422,5504
22116,2423,1157
22117,2423,1749
22118,2423,1857
22119,2423,5569
22120,2423,1865
22121,2423,4376
22122,2423,1656
22123,2423,198
22124,2423,2044
22125,2424,2496
22126,2424,1455
22127,2424,1214
22128,2424,2380
22129,2424,1815
22130,2424,2502
22131,2424,4115
22132,2424,2336
22133,2424,3407
22134,2425,2156
22135,2425,814
22136,2425,4387
22137,2425,198
22138,2425,4372
22139,2426,3492
22140,2426,1056
22141,2426,1455
22142,2426,250
22143,2426,198
22144,2426,1390
22145,2426,4762
22146,2426,2497
22147,2426,4127
22148,2426,3587
22149,2426,2147
22150,2427,2469
22151,2427,3471
22152,2427,3232
22153,2427,4087
22154,2427,198
22155,2427,2729
22156,2427,3523
22157,2427,1455
22158,2428,5311
22159,2428,1035
22160,2428,615
22161,2428,779
22162,2428,3615
22163,2428,1344
22164,2428,501
22165,2428,144
22166,2429,5004
22167,2429,4767
22168,2429,3471
22169,2429,2471
22170,2429,48
22171,2429,2055
22172,2429,5442
22173,2429,1390
22174,2430,749
22175,2430,1367
22176,2430,5702
22177,2430,5057
22178,2430,1264
22179,2430,4458
22180,2430,2496
22181,2430,4376
22182,2430,4968
22183,2431,1776
22184,2431,49
22185,2431,4183
22186,2431,198
22187,2431,5380
22188,2431,3323
22189,2431,2169
22190,2431,3929
22191,2431,810
22192,2432,3471
22193,2432,956
22194,2432,1666
22195,2432,810
22196,2432,1010
22197,2432,3767
22198,2432,5008
22199,2432,198
22200,2432,4447
22201,2432,3929
22202,2433,5545
22203,2433,862
22204,2433,4135
22205,2433,3555
22206,2433,3133
22207,2433,198
22208,2433,5008
22209,2433,96
22210,2433,2198
22211,2433,4447
22212,2434,3040
22213,2434,4658
22214,2434,1840
22215,2434,3431
22216,2434,198
22217,2435,3232
22218,2435,4698
22219,2435,350
22220,2436,4723
22221,2436,4008
22222,2436,1788
22223,2436,3007
22224,2436,3471
22225,2436,198
22226,2436,4372
22227,2436,797
22228,2437,2865
22229,2437,1455
22230,2437,2836
22231,2437,4162
22232,2437,5462
22233,2438,2561
22234,2438,3005
22235,2438,1757
22236,2438,4767
22237,2438,4156
22238,2438,2544
22239,2438,1390
22240,2438,198
22241,2438,2044
22242,2438,669
22243,2438,2496
22244,2439,5154
22245,2439,1136
22246,2439,2477
22247,2439,4189
22248,2439,4895
22249,2440,2210
22250,2440,2884
22251,2440,1849
22252,2440,4976
22253,2440,4948
22254,2441,4498
22255,2441,4372
22256,2441,3007
22257,2441,3580
22258,2441,1214
22259,2441,2496
22260,2441,198
22261,2441,2310
22262,2441,2516
22263,2441,2737
22264,2442,2469
22265,2442,4519
22266,2442,2044
22267,2442,1656
22268,2442,5189
22269,2442,1455
22270,2442,2710
22271,2442,1815
22272,2442,2348
22273,2442,1923
22274,2443,4296
22275,2443,3471
22276,2443,1455
22277,2443,317
22278,2443,3861
22279,2443,1328
22280,2443,1923
22281,2443,3005
22282,2443,1757
22283,2444,1292
22284,2444,1549
22285,2444,1104
22286,2444,174
22287,2444,3651
22288,2445,5449
22289,2445,689
22290,2445,5504
22291,2445,733
22292,2445,3323
22293,2445,4956
22294,2445,1703
22295,2445,1459
22296,2445,3806
22297,2445,3929
22298,2446,4549
22299,2446,3307
22300,2446,1995
22301,2446,3074
22302,2446,2384
22303,2446,4895
22304,2446,3323
22305,2446,2791
22306,2447,4627
22307,2447,3870
22308,2447,2998
22309,2447,3975
22310,2447,893
22311,2447,776
22312,2447,1848
22313,2447,3388
22314,2447,1888
22315,2447,119
22316,2448,2496
22317,2448,1455
22318,2448,1214
22319,2448,1625
22320,2448,501
22321,2448,2746
22322,2448,4203
22323,2448,4462
22324,2448,3920
22325,2448,2597
22326,2449,2360
22327,2449,4087
22328,2449,2173
22329,2449,1988
22330,2449,5001
22331,2449,1596
22332,2449,1093
22333,2449,1214
22334,2449,1849
22335,2449,4105
22336,2449,2064
22337,2449,3561
22338,2449,1725
22339,2450,4764
22340,2450,4039
22341,2450,1324
22342,2450,1390
22343,2450,2561
22344,2450,1596
22345,2450,2737
22346,2451,5464
22347,2451,2791
22348,2451,1349
22349,2451,1455
22350,2451,4767
22351,2451,5529
22352,2451,4622
22353,2451,3469
22354,2451,2525
22355,2451,4376
22356,2451,810
22357,2451,198
22358,2451,971
22359,2451,1768
22360,2452,3871
22361,2452,5431
22362,2452,5642
22363,2452,3471
22364,2452,5102
22365,2452,1455
22366,2452,1116
22367,2452,4156
22368,2452,2839
22369,2452,1138
22370,2452,1656
22371,2452,2055
22372,2452,2147
22373,2453,5011
22374,2453,717
22375,2453,5609
22376,2453,3323
22377,2453,3929
22378,2453,4360
22379,2454,1165
22380,2454,1186
22381,2454,3821
22382,2454,1214
22383,2454,492
22384,2454,261
22385,2454,198
22386,2454,4372
22387,2454,3986
22388,2454,4296
22389,2455,114
22390,2455,2710
22391,2455,2380
22392,2455,3007
22393,2455,3965
22394,2455,1214
22395,2455,4748
22396,2455,4629
22397,2455,96
22398,2455,4505
22399,2455,5353
22400,2455,46
22401,2455,4183
22402,2455,2791
22403,2455,1452
22404,2455,3307
22405,2455,152
22406,2456,5398
22407,2456,4516
22408,2456,2392
22409,2456,1093
22410,2456,3860
22411,2456,1496
22412,2456,2198
22413,2456,198
22414,2456,4372
22415,2456,193
22416,2457,3146
22417,2457,4240
22418,2458,3026
22419,2458,4845
22420,2458,105
22421,2458,4073
22422,2458,5354
22423,2458,2515
22424,2459,3005
22425,2459,5366
22426,2459,4296
22427,2459,3431
22428,2459,3637
22429,2459,3471
22430,2459,5039
22431,2460,3572
22432,2460,3484
22433,2460,1113
22434,2460,3314
22435,2460,3639
22436,2460,1214
22437,2460,198
22438,2460,2331
22439,2460,970
22440,2460,4759
22441,2460,2173
22442,2460,713
22443,2461,1010
22444,2461,5380
22445,2461,198
22446,2461,4537
22447,2461,2348
22448,2461,810
22449,2461,3929
22450,2461,2561
22451,2461,3838
22452,2462,1165
22453,2462,1455
22454,2462,3319
22455,2462,3466
22456,2462,2169
22457,2462,1036
22458,2462,2561
22459,2462,1138
22460,2463,2746
22461,2463,1455
22462,2463,272
22463,2463,725
22464,2463,2791
22465,2463,4110
22466,2463,3232
22467,2463,2289
22468,2463,198
22469,2463,2044
22470,2464,622
22471,2464,575
22472,2464,3007
22473,2464,2791
22474,2464,299
22475,2464,2384
22476,2464,1923
22477,2465,1452
22478,2465,2791
22479,2465,4213
22480,2465,3821
22481,2465,299
22482,2465,4535
22483,2465,2055
22484,2465,4030
22485,2465,2729
22486,2465,198
22487,2465,2496
22488,2466,1136
22489,2466,98
22490,2466,3207
22491,2466,3176
22492,2466,1139
22493,2466,1036
22494,2466,3441
22495,2466,717
22496,2466,4661
22497,2466,5036
22498,2466,5678
22499,2466,3198
22500,2466,5375
22501,2467,1010
22502,2467,2169
22503,2467,4138
22504,2467,5449
22505,2467,1362
22506,2467,4888
22507,2467,879
22508,2467,4556
22509,2467,141
22510,2467,2561
22511,2467,2387
22512,2468,2055
22513,2468,1214
22514,2468,3891
22515,2468,4030
22516,2468,1595
22517,2468,198
22518,2468,18
22519,2468,2496
22520,2469,645
22521,2469,3802
22522,2469,2587
22523,2470,1186
22524,2470,5504
22525,2470,4229
22526,2470,3471
22527,2470,5513
22528,2471,800
22529,2471,4477
22530,2471,370
22531,2471,1214
22532,2471,1708
22533,2471,4914
22534,2471,3927
22535,2471,3005
22536,2471,1691
22537,2471,2059
22538,2471,1813
22539,2472,4158
22540,2472,1596
22541,2472,198
22542,2472,4505
22543,2472,2391
22544,2472,1892
22545,2472,1737
22546,2472,4250
22547,2472,1462
22548,2472,4203
22549,2472,3512
22550,2472,971
22551,2472,46
22552,2473,1165
22553,2473,5614
22554,2473,3908
22555,2473,2561
22556,2473,2760
22557,2474,4860
22558,2474,3314
22559,2474,4110
22560,2474,4767
22561,2474,1923
22562,2474,3040
22563,2474,4203
22564,2474,970
22565,2474,4759
22566,2474,5021
22567,2474,4573
22568,2474,3298
22569,2475,784
22570,2475,832
22571,2475,810
22572,2475,496
22573,2475,1093
22574,2475,1214
22575,2475,1539
22576,2475,1264
22577,2475,3688
22578,2475,3639
22579,2476,2746
22580,2476,5249
22581,2476,2487
22582,2476,1441
22583,2476,4762
22584,2476,4392
22585,2476,2793
22586,2476,4631
22587,2476,5403
22588,2476,2296
22589,2477,3471
22590,2477,2471
22591,2477,5449
22592,2477,834
22593,2477,327
22594,2477,1390
22595,2477,2737
22596,2477,198
22597,2477,971
22598,2478,2729
22599,2478,4826
22600,2478,3307
22601,2478,2791
22602,2478,1596
22603,2478,935
22604,2478,5686
22605,2478,869
22606,2478,4049
22607,2478,3007
22608,2478,3858
22609,2478,2319
22610,2478,1595
22611,2478,198
22612,2478,2536
22613,2478,1727
22614,2479,1036
22615,2479,3929
22616,2479,5292
22617,2479,3767
22618,2479,198
22619,2479,5558
22620,2479,4156
22621,2479,1596
22622,2479,3711
22623,2479,5008
22624,2479,3471
22625,2480,1596
22626,2480,3929
22627,2480,4156
22628,2480,1666
22629,2480,4272
22630,2480,1036
22631,2480,198
22632,2480,3767
22633,2480,5008
22634,2480,3518
22635,2480,4447
22636,2480,5380
22637,2481,2030
22638,2481,1576
22639,2481,4759
22640,2481,4826
22641,2481,5001
22642,2481,2405
22643,2482,832
22644,2482,1455
22645,2482,4767
22646,2482,46
22647,2482,1595
22648,2482,198
22649,2483,724
22650,2483,2348
22651,2483,958
22652,2483,137
22653,2483,3769
22654,2483,485
22655,2484,1399
22656,2484,4895
22657,2484,4030
22658,2484,4372
22659,2484,1264
22660,2484,1656
22661,2484,3986
22662,2484,2668
22663,2484,1595
22664,2484,1708
22665,2484,1689
22666,2484,5374
22667,2484,1455
22668,2484,1961
22669,2484,1666
22670,2484,226
22671,2484,2352
22672,2484,4430
22673,2484,4376
22674,2485,2933
22675,2485,3857
22676,2485,3007
22677,2485,198
22678,2485,2044
22679,2485,1768
22680,2485,810
22681,2485,2055
22682,2485,4895
22683,2485,4329
22684,2485,708
22685,2486,5334
22686,2486,2959
22687,2486,2384
22688,2486,1455
22689,2486,3471
22690,2486,302
22691,2486,4447
22692,2486,695
22693,2486,3975
22694,2486,3441
22695,2486,1214
22696,2486,4826
22697,2486,1041
22698,2486,971
22699,2486,4203
22700,2486,1693
22701,2486,4603
22702,2486,3570
22703,2486,5183
22704,2486,198
22705,2487,3929
22706,2487,2544
22707,2487,1546
22708,2487,3323
22709,2487,1553
22710,2487,3471
22711,2487,2791
22712,2487,3767
22713,2488,3471
22714,2488,1382
22715,2488,723
22716,2488,1139
22717,2488,4049
22718,2488,4551
22719,2488,4203
22720,2488,3371
22721,2488,3307
22722,2488,4447
22723,2488,1817
22724,2488,753
22725,2488,2939
22726,2488,198
22727,2488,3688
22728,2489,4263
22729,2489,1271
22730,2489,1455
22731,2489,1923
22732,2490,3514
22733,2490,3929
22734,2490,3471
22735,2490,810
22736,2490,1036
22737,2490,3767
22738,2490,5008
22739,2490,2624
22740,2490,2198
22741,2490,4577
22742,2490,2737
22743,2491,2496
22744,2491,2764
22745,2491,1455
22746,2491,3870
22747,2491,3377
22748,2491,1729
22749,2491,4296
22750,2491,5366
22751,2491,2729
22752,2491,5455
22753,2491,2374
22754,2491,5529
22755,2491,3615
22756,2491,3647
22757,2491,4737
22758,2491,18
22759,2491,4926
22760,2491,5082
22761,2492,4869
22762,2492,753
22763,2492,1214
22764,2492,5720
22765,2492,810
22766,2492,2496
22767,2492,1988
22768,2492,4203
22769,2492,1880
22770,2492,4767
22771,2492,4175
22772,2492,2890
22773,2492,3821
22774,2493,2732
22775,2493,3635
22776,2493,3475
22777,2493,4110
22778,2493,3929
22779,2494,4890
22780,2494,1138
22781,2494,1466
22782,2494,1390
22783,2494,2147
22784,2494,4762
22785,2495,1302
22786,2495,2386
22787,2495,2984
22788,2495,333
22789,2495,3838
22790,2496,5504
22791,2496,3664
22792,2496,4087
22793,2496,506
22794,2496,4021
22795,2496,1511
22796,2496,198
22797,2496,4372
22798,2496,1595
22799,2496,3471
22800,2497,2218
22801,2497,4381
22802,2497,266
22803,2497,4977
22804,2497,1596
22805,2498,4671
22806,2498,3929
22807,2498,4183
22808,2498,3821
22809,2498,5008
22810,2498,2637
22811,2498,5380
22812,2498,198
22813,2498,2597
22814,2498,3471
22815,2498,2561
22816,2499,4890
22817,2499,198
22818,2499,4372
22819,2499,5442
22820,2499,1390
22821,2499,1455
22822,2499,4156
22823,2499,3034
22824,2500,4831
22825,2500,1292
22826,2500,2269
22827,2500,4629
22828,2501,4958
22829,2501,1158
22830,2501,727
22831,2501,4360
22832,2502,1596
22833,2502,1455
22834,2502,4263
22835,2502,5731
22836,2502,1010
22837,2502,1511
22838,2502,3036
22839,2502,2436
22840,2502,1260
22841,2502,3571
22842,2502,1986
22843,2502,333
22844,2502,1923
22845,2503,4978
22846,2503,1776
22847,2503,4183
22848,2503,2037
22849,2503,3709
22850,2503,1675
22851,2504,3469
22852,2504,784
22853,2504,2729
22854,2504,1455
22855,2504,3409
22856,2504,2710
22857,2504,3975
22858,2504,3891
22859,2504,3667
22860,2504,1328
22861,2505,2920
22862,2505,1596
22863,2505,1455
22864,2505,1214
22865,2505,2791
22866,2505,1768
22867,2505,4895
22868,2505,4030
22869,2505,4376
22870,2505,198
22871,2505,4087
22872,2505,1595
22873,2505,1036
22874,2505,2994
22875,2506,5179
22876,2506,2791
22877,2506,5164
22878,2506,5380
22879,2506,5008
22880,2506,198
22881,2506,2724
22882,2506,783
22883,2506,3838
22884,2506,4630
22885,2506,3806
22886,2506,2737
22887,2507,5449
22888,2507,5504
22889,2507,1508
22890,2507,3190
22891,2507,48
22892,2507,2871
22893,2507,5591
22894,2507,198
22895,2507,3465
22896,2507,4702
22897,2508,4397
22898,2508,3471
22899,2508,2535
22900,2508,3821
22901,2508,3891
22902,2508,4372
22903,2508,2129
22904,2509,4851
22905,2509,5697
22906,2509,3259
22907,2510,3471
22908,2510,3871
22909,2510,5383
22910,2510,5643
22911,2510,929
22912,2510,1923
22913,2510,4430
22914,2510,1010
22915,2510,1553
22916,2510,492
22917,2510,1685
22918,2510,3196
22919,2510,3755
22920,2510,3206
22921,2510,4030
22922,2510,2699
22923,2510,753
22924,2510,4145
22925,2511,2340
22926,2511,3861
22927,2511,3259
22928,2511,2535
22929,2511,3232
22930,2511,4699
22931,2512,2440
22932,2512,3330
22933,2512,1328
22934,2512,1214
22935,2512,3471
22936,2512,2147
22937,2513,3433
22938,2513,2732
22939,2513,4640
22940,2513,4049
22941,2513,5183
22942,2513,3929
22943,2514,4790
22944,2514,3929
22945,2514,1596
22946,2514,3431
22947,2514,4372
22948,2514,501
22949,2514,2729
22950,2514,1928
22951,2515,1775
22952,2515,4127
22953,2515,5001
22954,2515,5704
22955,2515,1390
22956,2515,1381
22957,2515,3334
22958,2516,1768
22959,2516,198
22960,2516,5381
22961,2516,3929
22962,2516,506
22963,2516,3975
22964,2516,2746
22965,2516,228
22966,2516,4762
22967,2517,4668
22968,2517,500
22969,2517,3199
22970,2517,5529
22971,2517,2583
22972,2517,2044
22973,2517,2147
22974,2518,3113
22975,2518,1596
22976,2518,1865
22977,2518,5366
22978,2518,3499
22979,2518,2179
22980,2518,198
22981,2518,5082
22982,2518,2729
22983,2518,4826
22984,2518,2291
22985,2518,5228
22986,2518,4376
22987,2518,574
22988,2518,2173
22989,2518,3821
22990,2518,5664
22991,2518,5419
22992,2518,261
22993,2518,4551
22994,2519,5645
22995,2519,774
22996,2519,2496
22997,2519,1988
22998,2519,492
22999,2519,2791
23000,2519,3871
23001,2519,852
23002,2519,929
23003,2519,507
23004,2519,1367
23005,2519,5517
23006,2519,1390
23007,2520,2510
23008,2520,3571
23009,2520,1455
23010,2520,3965
23011,2520,3494
23012,2520,1214
23013,2520,1010
23014,2520,4030
23015,2520,4748
23016,2520,4629
23017,2520,96
23018,2520,4251
23019,2520,4634
23020,2520,4323
23021,2521,4619
23022,2521,1390
23023,2521,3314
23024,2521,1595
23025,2522,5397
23026,2522,5465
23027,2522,2478
23028,2522,3395
23029,2522,48
23030,2522,4156
23031,2522,2561
23032,2522,357
23033,2522,2597
23034,2523,99
23035,2523,5252
23036,2523,2108
23037,2523,4636
23038,2524,2496
23039,2524,527
23040,2524,313
23041,2524,3575
23042,2524,92
23043,2524,2897
23044,2524,2415
23045,2524,971
23046,2524,3821
23047,2524,5345
23048,2524,5662
23049,2525,2795
23050,2525,1590
23051,2525,1390
23052,2525,2737
23053,2525,3314
23054,2525,1214
23055,2525,198
23056,2525,4372
23057,2526,1587
23058,2526,2181
23059,2526,3571
23060,2526,1165
23061,2526,3007
23062,2526,198
23063,2526,2044
23064,2526,3212
23065,2526,5504
23066,2527,2496
23067,2527,2890
23068,2527,4203
23069,2527,2759
23070,2527,5091
23071,2527,261
23072,2527,2044
23073,2527,1390
23074,2527,463
23075,2528,3871
23076,2528,1093
23077,2528,2173
23078,2528,2521
23079,2528,5449
23080,2528,3518
23081,2528,1765
23082,2529,1046
23083,2529,3929
23084,2529,198
23085,2529,4748
23086,2529,4629
23087,2529,96
23088,2529,1595
23089,2529,1519
23090,2530,1543
23091,2530,303
23092,2530,956
23093,2530,2535
23094,2530,3985
23095,2530,2535
23096,2530,696
23097,2530,4776
23098,2530,4183
23099,2530,1010
23100,2530,5164
23101,2530,699
23102,2530,4629
23103,2530,198
23104,2530,2348
23105,2531,39
23106,2531,4760
23107,2531,2384
23108,2531,4156
23109,2532,2561
23110,2532,1036
23111,2532,4156
23112,2532,3471
23113,2532,3323
23114,2532,198
23115,2532,4237
23116,2532,2198
23117,2533,4297
23118,2533,4461
23119,2533,5380
23120,2533,3767
23121,2533,5008
23122,2533,198
23123,2533,810
23124,2533,914
23125,2533,4895
23126,2533,3232
23127,2533,1596
23128,2533,1996
23129,2533,2732
23130,2534,4461
23131,2534,4895
23132,2534,2041
23133,2534,2384
23134,2534,3232
23135,2534,879
23136,2534,3323
23137,2535,4529
23138,2535,2984
23139,2535,5504
23140,2535,5161
23141,2535,5705
23142,2535,3572
23143,2536,2724
23144,2536,5438
23145,2536,4110
23146,2536,1773
23147,2536,4629
23148,2537,4378
23149,2537,295
23150,2537,5688
23151,2537,2791
23152,2537,1596
23153,2537,3007
23154,2537,970
23155,2537,4974
23156,2537,2221
23157,2537,1214
23158,2537,4203
23159,2537,687
23160,2537,5664
23161,2537,525
23162,2537,2525
23163,2537,2785
23164,2537,501
23165,2537,753
23166,2537,46
23167,2537,198
23168,2537,4372
23169,2537,3683
23170,2537,1411
23171,2537,3639
23172,2538,5583
23173,2538,704
23174,2538,2759
23175,2538,810
23176,2538,753
23177,2538,3188
23178,2538,4329
23179,2538,4372
23180,2538,4376
23181,2538,3471
23182,2538,1870
23183,2538,838
23184,2538,3821
23185,2538,3554
23186,2538,198
23187,2539,2922
23188,2539,3887
23189,2539,4111
23190,2539,5413
23191,2539,1455
23192,2539,2152
23193,2539,1039
23194,2539,2311
23195,2540,4890
23196,2540,1455
23197,2540,5449
23198,2540,2561
23199,2540,212
23200,2540,4162
23201,2540,1074
23202,2541,2179
23203,2541,5449
23204,2541,2597
23205,2541,2129
23206,2541,3871
23207,2542,2496
23208,2542,193
23209,2542,2403
23210,2542,2469
23211,2542,4702
23212,2542,5415
23213,2542,299
23214,2542,5008
23215,2542,3232
23216,2542,2791
23217,2543,575
23218,2543,2561
23219,2543,3929
23220,2543,651
23221,2543,3628
23222,2544,3456
23223,2544,5380
23224,2544,198
23225,2544,4207
23226,2544,3929
23227,2544,5008
23228,2544,2198
23229,2544,3806
23230,2544,1459
23231,2545,5449
23232,2545,137
23233,2545,5692
23234,2545,1455
23235,2545,958
23236,2545,4485
23237,2545,1010
23238,2545,485
23239,2546,3068
23240,2546,198
23241,2546,4372
23242,2546,1596
23243,2546,4282
23244,2546,445
23245,2546,4087
23246,2547,1010
23247,2547,3929
23248,2547,5380
23249,2547,5008
23250,2547,198
23251,2547,1996
23252,2547,2384
23253,2547,3323
23254,2547,4156
23255,2547,3471
23256,2548,4656
23257,2548,272
23258,2548,1455
23259,2548,1519
23260,2548,2961
23261,2548,5213
23262,2549,810
23263,2549,2561
23264,2549,3323
23265,2549,3929
23266,2549,3694
23267,2549,4447
23268,2550,1455
23269,2550,806
23270,2550,3471
23271,2550,2791
23272,2550,4238
23273,2550,198
23274,2550,4629
23275,2550,3800
23276,2550,1577
23277,2550,2737
23278,2551,11
23279,2551,1865
23280,2551,2729
23281,2551,3471
23282,2551,313
23283,2551,4956
23284,2551,2521
23285,2551,48
23286,2552,3949
23287,2552,970
23288,2552,1455
23289,2552,3063
23290,2552,3554
23291,2552,5411
23292,2552,2496
23293,2552,4372
23294,2552,3614
23295,2552,198
23296,2553,2720
23297,2553,2073
23298,2553,5065
23299,2553,2050
23300,2553,642
23301,2553,4629
23302,2554,879
23303,2554,3059
23304,2554,3323
23305,2554,3471
23306,2554,3826
23307,2554,4021
23308,2554,3025
23309,2554,5252
23310,2555,2168
23311,2555,2173
23312,2555,2791
23313,2555,3929
23314,2555,245
23315,2555,4183
23316,2555,3456
23317,2555,1010
23318,2555,4895
23319,2555,5380
23320,2555,198
23321,2555,5008
23322,2555,96
23323,2555,4111
23324,2555,717
23325,2555,727
23326,2555,1596
23327,2555,3323
23328,2555,788
23329,2556,923
23330,2556,3685
23331,2556,1923
23332,2556,3005
23333,2556,2147
23334,2556,1390
23335,2556,3190
23336,2556,3554
23337,2557,788
23338,2557,1036
23339,2557,198
23340,2557,3471
23341,2557,2561
23342,2557,2147
23343,2558,2496
23344,2558,1455
23345,2558,1214
23346,2558,55
23347,2558,1450
23348,2558,4203
23349,2558,5475
23350,2558,4748
23351,2558,3975
23352,2558,1234
23353,2558,465
23354,2558,4156
23355,2558,2388
23356,2558,4400
23357,2558,4569
23358,2559,2087
23359,2559,3755
23360,2559,2597
23361,2559,4156
23362,2559,2169
23363,2559,2384
23364,2560,1136
23365,2560,5330
23366,2560,1042
23367,2560,1292
23368,2561,2380
23369,2561,2296
23370,2561,1471
23371,2561,1214
23372,2561,2946
23373,2561,1187
23374,2561,5679
23375,2561,3985
23376,2561,3929
23377,2561,2398
23378,2561,198
23379,2561,46
23380,2562,265
23381,2562,3431
23382,2562,4895
23383,2562,1737
23384,2563,4173
23385,2563,2496
23386,2563,1214
23387,2563,2297
23388,2564,4838
23389,2564,2791
23390,2564,1036
23391,2564,198
23392,2565,2348
23393,2565,3929
23394,2565,1754
23395,2565,198
23396,2565,1258
23397,2565,4156
23398,2565,1010
23399,2565,2737
23400,2566,1622
23401,2566,2535
23402,2566,2122
23403,2566,2791
23404,2566,4462
23405,2567,2496
23406,2567,1518
23407,2567,423
23408,2567,4203
23409,2567,1214
23410,2567,1961
23411,2567,3334
23412,2567,198
23413,2568,1195
23414,2568,4629
23415,2568,3232
23416,2568,2724
23417,2568,1871
23418,2569,1445
23419,2569,4447
23420,2569,3518
23421,2569,3471
23422,2569,3929
23423,2569,3614
23424,2569,4156
23425,2569,3323
23426,2570,5465
23427,2570,4843
23428,2570,4895
23429,2570,4329
23430,2570,5008
23431,2570,2198
23432,2571,735
23433,2571,1488
23434,2571,5692
23435,2571,4359
23436,2571,586
23437,2571,3929
23438,2571,2799
23439,2572,2117
23440,2572,164
23441,2572,4301
23442,2572,4599
23443,2572,4156
23444,2572,2068
23445,2572,4806
23446,2572,1214
23447,2573,1382
23448,2573,150
23449,2573,3594
23450,2573,4156
23451,2573,1116
23452,2573,1455
23453,2573,4203
23454,2573,2496
23455,2573,4030
23456,2573,1923
23457,2574,3932
23458,2574,3471
23459,2574,4222
23460,2574,198
23461,2574,3518
23462,2575,2333
23463,2575,39
23464,2575,283
23465,2575,4156
23466,2575,1362
23467,2576,1216
23468,2576,2496
23469,2576,2481
23470,2576,3929
23471,2576,2173
23472,2576,3518
23473,2577,2785
23474,2577,695
23475,2577,5447
23476,2577,1596
23477,2577,1455
23478,2577,154
23479,2577,979
23480,2577,1693
23481,2577,1328
23482,2577,1595
23483,2577,4976
23484,2577,4602
23485,2577,198
23486,2578,3334
23487,2578,3827
23488,2578,4658
23489,2578,4650
23490,2578,465
23491,2578,1212
23492,2578,2044
23493,2578,3704
23494,2578,2944
23495,2578,2296
23496,2578,3636
23497,2579,639
23498,2579,3925
23499,2579,1848
23500,2579,4156
23501,2579,4888
23502,2579,1734
23503,2579,4503
23504,2580,3929
23505,2580,5334
23506,2580,2791
23507,2580,2561
23508,2580,5008
23509,2580,3323
23510,2581,3844
23511,2581,2791
23512,2581,4296
23513,2581,3870
23514,2581,1455
23515,2581,4793
23516,2581,2044
23517,2581,5091
23518,2581,1842
23519,2581,1553
23520,2582,4447
23521,2582,1136
23522,2582,2169
23523,2582,2178
23524,2582,3767
23525,2582,1439
23526,2582,198
23527,2582,5008
23528,2582,2198
23529,2583,4322
23530,2583,4183
23531,2583,2960
23532,2583,4714
23533,2583,4845
23534,2583,1565
23535,2583,3838
23536,2583,3694
23537,2583,956
23538,2583,4776
23539,2584,4156
23540,2584,2561
23541,2584,2597
23542,2584,501
23543,2584,198
23544,2584,4372
23545,2584,2487
23546,2585,3471
23547,2585,1455
23548,2585,4296
23549,2585,3870
23550,2585,1264
23551,2585,5082
23552,2585,1214
23553,2585,1511
23554,2585,1036
23555,2585,1815
23556,2585,492
23557,2585,4087
23558,2585,302
23559,2585,4627
23560,2585,2107
23561,2586,944
23562,2586,804
23563,2586,1186
23564,2586,3571
23565,2586,14
23566,2586,264
23567,2586,3011
23568,2586,2977
23569,2586,3985
23570,2586,2642
23571,2586,4603
23572,2586,3411
23573,2587,463
23574,2587,3281
23575,2587,2487
23576,2587,2729
23577,2587,3471
23578,2587,2759
23579,2587,2760
23580,2587,1923
23581,2588,1362
23582,2588,810
23583,2588,4888
23584,2588,39
23585,2589,5004
23586,2589,2759
23587,2589,3688
23588,2589,4203
23589,2589,810
23590,2590,878
23591,2590,3431
23592,2590,2791
23593,2590,3328
23594,2590,3968
23595,2590,5543
23596,2590,2884
23597,2590,950
23598,2590,4895
23599,2590,5005
23600,2590,5001
23601,2590,2729
23602,2590,5491
23603,2591,3094
23604,2591,3471
23605,2591,2544
23606,2591,3929
23607,2591,4705
23608,2591,3005
23609,2591,2041
23610,2592,3471
23611,2592,4895
23612,2592,810
23613,2592,496
23614,2592,40
23615,2592,1010
23616,2592,3767
23617,2592,5380
23618,2592,198
23619,2592,2561
23620,2592,4150
23621,2592,4447
23622,2593,3742
23623,2593,1870
